Age,Flight Distance,Inflight entertainment,Baggage handling,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Gender_Male,Customer Type_disloyal Customer,Type of Travel_Personal Travel,Class_Business,Class_Eco,Class_Eco Plus,satisfaction_satisfied
49,2556,3,3,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46,447,2,2,4,13,10.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
31,1783,2,4,2,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
16,562,2,4,2,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
50,2399,3,3,4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
72,602,3,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20,226,1,5,1,70,102.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
56,259,3,2,3,73,61.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
46,687,2,5,2,22,12.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
65,1564,4,4,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
57,3702,1,1,5,6,24.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
16,192,4,5,4,42,31.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
49,224,5,5,4,2,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
61,409,2,2,4,35,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24,368,3,4,3,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47,159,3,5,3,18,16.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
49,1818,4,4,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
48,1576,2,2,4,0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
51,2556,5,5,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
50,3281,4,4,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
57,189,4,4,3,15,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
69,147,4,3,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
21,2370,5,5,2,0,41.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
52,216,1,1,5,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
51,3131,4,4,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
30,1841,5,4,5,16,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
68,763,3,1,3,13,18.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
51,2642,4,4,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
59,3181,5,5,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
47,3405,4,4,3,34,28.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
59,447,5,5,4,17,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
24,2402,2,4,2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
59,1269,5,5,5,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
57,950,3,3,2,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
11,541,3,4,3,32,33.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
52,1558,5,5,5,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
36,164,3,4,3,17,21.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
33,2574,2,4,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
55,189,4,4,5,14,12.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
74,447,5,1,5,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
43,1404,2,2,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
69,1938,4,4,4,0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
61,1598,2,2,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31,3061,2,4,2,0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24,450,2,3,2,0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
36,257,4,4,4,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
46,3494,4,4,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
19,2057,4,4,4,12,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
65,2552,2,2,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
43,759,1,4,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
46,270,5,5,4,75,61.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
54,983,5,5,4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
35,3328,1,4,3,158,160.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
52,2216,4,5,3,0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
45,2407,4,4,4,85,57.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
18,1605,5,4,5,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
22,1514,3,3,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
58,1050,4,4,3,37,25.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
33,3088,2,2,4,6,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
66,190,3,3,3,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
48,837,3,2,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
47,1175,2,2,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
37,250,1,1,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43,526,5,5,5,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
7,951,2,2,2,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
33,3791,5,4,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
64,289,5,5,5,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
42,268,2,2,4,13,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
32,692,3,2,3,27,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
25,628,1,3,1,17,52.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
29,2600,4,4,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
42,2298,5,4,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
61,118,5,4,5,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
68,821,3,3,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
69,351,4,4,4,0,13.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
49,374,3,2,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
54,680,4,4,4,101,127.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
38,931,3,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50,406,1,1,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
47,2940,3,5,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
39,2162,2,2,3,78,61.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
49,346,2,2,2,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
61,2475,5,4,1,156,152.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
55,2220,3,3,3,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
51,1074,4,3,3,145,150.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
30,224,3,4,3,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
24,650,4,5,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
19,1558,1,5,1,6,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
40,761,5,4,5,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45,554,3,4,3,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
44,3690,2,2,5,18,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
15,315,4,3,4,0,13.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
52,1739,5,5,4,35,39.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
37,2023,5,5,4,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
13,292,1,5,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
53,2387,1,4,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
51,600,3,3,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
25,667,4,5,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
50,1544,4,4,3,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
40,2084,5,5,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
21,571,1,4,1,23,15.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
18,431,4,4,4,0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
13,405,4,3,4,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
38,3943,5,5,3,3,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
47,1660,4,4,3,9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
33,2532,5,4,5,21,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
58,429,2,3,2,10,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
69,140,3,1,1,59,120.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27,2891,4,4,4,176,173.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
7,589,5,4,5,15,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
35,1674,5,4,5,0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
47,1749,5,5,5,0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
32,404,4,4,4,20,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
45,370,3,3,4,54,47.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
63,312,5,5,4,176,179.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7,137,5,3,5,19,43.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
66,1190,5,3,5,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
58,1021,5,5,5,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
25,679,2,3,2,102,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40,2797,5,5,4,0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
43,296,5,5,5,4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35,744,5,5,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
49,3068,4,4,4,0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
26,1744,1,4,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67,991,3,3,4,27,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27,301,4,5,4,22,24.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
57,954,2,4,2,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
32,859,3,5,3,76,70.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
49,1723,5,5,5,30,15.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
50,3142,5,4,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
58,3587,4,4,5,5,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
45,297,5,5,3,0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
61,1040,2,2,2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
58,1984,4,4,5,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
40,266,4,4,5,19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
57,309,5,3,5,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
58,2342,4,4,5,44,21.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
44,3464,5,5,3,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
48,2798,4,4,4,0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
27,1796,2,3,2,25,40.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
37,101,4,4,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
16,1005,1,4,1,0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
50,1833,5,5,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30,2586,3,2,3,5,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
45,469,4,4,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
58,919,2,3,2,47,41.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
35,3024,2,2,2,21,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
59,205,5,4,4,0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
28,500,4,5,4,11,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
27,541,4,3,3,116,146.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
38,1588,4,4,4,17,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
42,2556,4,4,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
59,2454,4,4,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
43,689,5,5,4,10,16.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
59,650,5,5,4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
36,770,4,4,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
34,733,4,3,1,140,132.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
33,679,3,3,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
55,990,4,3,4,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
51,853,3,4,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
36,946,2,3,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
40,421,2,3,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
67,1072,1,1,1,6,12.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
24,1345,5,5,5,26,33.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
37,84,5,2,5,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
8,651,5,4,5,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
45,2033,4,4,4,44,29.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
55,460,5,5,3,21,21.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
68,272,1,4,1,0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
49,296,3,3,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
53,552,5,5,5,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45,1111,5,5,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
57,641,4,4,4,20,33.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
55,1792,5,5,4,0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
58,639,4,4,4,14,13.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
32,846,5,5,5,8,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
47,101,3,3,1,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
15,462,2,5,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
52,1390,3,3,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
43,160,4,5,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
40,118,1,2,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
57,2457,4,1,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33,853,1,1,3,55,51.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
78,287,3,3,3,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43,545,5,4,5,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
57,1440,4,4,4,8,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
55,3021,5,5,3,7,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
44,147,3,2,3,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
65,201,4,4,4,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
48,335,4,4,3,0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
32,911,5,1,5,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
46,3046,5,5,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
34,328,4,5,4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
41,347,5,5,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
17,583,4,4,4,125,119.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45,101,2,2,3,2,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35,606,4,4,4,34,28.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
48,483,3,3,2,14,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
69,1188,2,3,2,69,65.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
15,641,2,5,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
71,73,5,5,5,0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
53,529,2,3,2,218,220.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
42,164,4,5,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
63,1011,1,5,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
56,432,1,4,1,29,40.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
57,2397,3,3,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25,1107,2,5,2,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
57,2358,3,3,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
47,399,5,5,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
34,134,5,4,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
9,1111,4,4,4,8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
48,3090,4,4,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
51,666,1,1,4,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19,562,3,5,3,6,22.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
47,3203,3,3,2,0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35,408,3,4,3,27,14.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
41,1399,4,4,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
40,250,1,3,1,20,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12,931,4,4,4,0,24.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
35,3101,2,2,5,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
13,590,3,5,3,38,22.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
47,391,4,4,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
59,3231,4,4,5,0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
59,1416,4,4,3,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
52,2942,2,2,4,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
66,304,3,3,2,53,43.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
51,1744,4,4,3,42,34.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
46,2749,4,4,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
10,728,2,4,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
55,1416,5,2,5,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
39,1188,3,3,1,18,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
44,733,1,1,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
47,1670,2,2,5,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
17,292,4,3,4,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
58,2265,3,3,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
68,414,2,3,2,40,30.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
60,419,1,1,1,209,256.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
22,2342,3,5,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
54,937,2,4,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
55,312,1,4,5,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
43,423,4,4,4,98,91.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
70,763,1,4,1,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
31,1516,3,3,3,36,35.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39,3313,1,1,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
35,758,5,3,5,1,22.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
45,483,3,3,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
28,950,3,3,3,39,17.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
38,916,2,2,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
24,644,5,5,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
53,416,2,2,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8,370,2,3,2,9,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
55,1536,3,3,2,0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
56,671,4,4,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
47,3052,5,5,3,53,42.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
57,3264,5,5,4,23,47.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
61,306,1,1,4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
42,224,2,4,2,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
22,1726,4,4,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
27,1235,1,4,4,391,354.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
28,925,2,3,2,7,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42,2539,2,2,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
53,991,2,5,2,60,60.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
7,607,5,4,5,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
37,2585,2,5,2,4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
61,761,3,4,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
31,1262,2,4,2,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
10,251,4,1,4,8,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
36,2454,3,2,1,7,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
57,1956,5,5,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
32,134,2,4,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
46,337,4,4,4,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
54,804,5,5,5,9,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
55,2174,3,3,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49,502,2,5,2,59,41.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
50,3616,4,4,5,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
57,589,2,2,3,0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
18,3485,4,3,4,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
59,1608,5,5,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
64,725,3,3,3,9,37.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
40,1941,3,3,1,21,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
52,545,5,5,3,9,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
27,872,5,2,5,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
38,356,5,4,5,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
39,2205,3,3,1,33,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33,1558,2,5,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
57,1670,3,3,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
50,3116,4,4,1,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49,2240,5,5,3,0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
58,163,2,3,2,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
41,438,3,3,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
59,930,2,4,2,10,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
61,1045,4,5,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
58,1121,1,4,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
41,804,4,4,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43,1426,4,4,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
64,143,4,4,4,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
8,1522,1,4,1,3,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
46,2370,5,5,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
16,3216,4,4,4,0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39,259,4,4,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
50,1937,5,5,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
41,3837,3,3,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
26,2026,5,5,5,3,20.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
7,1034,5,3,4,143,121.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
54,3304,5,5,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
53,226,2,2,5,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
46,483,2,3,2,52,45.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
51,1970,4,4,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
33,1237,4,1,4,0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
50,1005,4,4,4,0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
45,903,5,5,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
41,2704,4,4,4,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
